age_category,birth_institution,Country,sex
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
young_adult,Bronx Zoo/Wildlife Conservation Society,United States of America,F
young_adult,Bronx Zoo/Wildlife Conservation Society,United States of America,F
young_adult,Bronx Zoo/Wildlife Conservation Society,United States of America,F
young_adult,Bronx Zoo/Wildlife Conservation Society,United States of America,F
young_adult,Bronx Zoo/Wildlife Conservation Society,United States of America,F
young_adult,Bronx Zoo/Wildlife Conservation Society,United States of America,F
young_adult,Bronx Zoo/Wildlife Conservation Society,United States of America,F
young_adult,Bronx Zoo/Wildlife Conservation Society,United States of America,F
young_adult,Bronx Zoo/Wildlife Conservation Society,United States of America,F
young_adult,Bronx Zoo/Wildlife Conservation Society,United States of America,F
young_adult,Bronx Zoo/Wildlife Conservation Society,United States of America,F
young_adult,Bronx Zoo/Wildlife Conservation Society,United States of America,F
young_adult,Bronx Zoo/Wildlife Conservation Society,United States of America,F
young_adult,Bronx Zoo/Wildlife Conservation Society,United States of America,F
young_adult,Bronx Zoo/Wildlife Conservation Society,United States of America,F
young_adult,Bronx Zoo/Wildlife Conservation Society,United States of America,F
young_adult,Bronx Zoo/Wildlife Conservation Society,United States of America,F
young_adult,Bronx Zoo/Wildlife Conservation Society,United States of America,F
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,F
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,F
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,F
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,F
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,F
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,F
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,F
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,F
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,F
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,F
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,F
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,F
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,F
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,F
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,F
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,F
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,F
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,F
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,F
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,F
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,F
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,F
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,F
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,F
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,F
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,F
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,F
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,F
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,F
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,F
young_adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
young_adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
young_adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
young_adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
young_adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
young_adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
young_adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
young_adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
young_adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
young_adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
young_adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
young_adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
young_adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
young_adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
young_adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Bronx Zoo/Wildlife Conservation Society,United States of America,M
adult,Busch Gardens Tampa Bay,United States of America,M
adult,Busch Gardens Tampa Bay,United States of America,M
adult,Busch Gardens Tampa Bay,United States of America,M
adult,Busch Gardens Tampa Bay,United States of America,M
adult,Busch Gardens Tampa Bay,United States of America,M
adult,Busch Gardens Tampa Bay,United States of America,M
adult,Busch Gardens Tampa Bay,United States of America,M
adult,Busch Gardens Tampa Bay,United States of America,M
adult,Busch Gardens Tampa Bay,United States of America,M
adult,Busch Gardens Tampa Bay,United States of America,M
adult,Busch Gardens Tampa Bay,United States of America,M
adult,Busch Gardens Tampa Bay,United States of America,M
adult,Busch Gardens Tampa Bay,United States of America,M
adult,Busch Gardens Tampa Bay,United States of America,M
adult,Busch Gardens Tampa Bay,United States of America,M
adult,Busch Gardens Tampa Bay,United States of America,M
adult,Busch Gardens Tampa Bay,United States of America,M
adult,Busch Gardens Tampa Bay,United States of America,M
adult,Busch Gardens Tampa Bay,United States of America,M
adult,Busch Gardens Tampa Bay,United States of America,M
adult,Busch Gardens Tampa Bay,United States of America,M
adult,Busch Gardens Tampa Bay,United States of America,M
